mechanism, data size, buffer/package size, rep num, Transfer time,
pipe,3670016,65536,5,2242,
pipe,3670016,65536,6,2258,
pipe,3670016,65536,7,2160,
pipe,3670016,65536,8,1780,
pipe,3670016,65536,9,1564,
pipe,3670016,65536,10,1505,
pipe,4194304,4,1,155968,
pipe,4194304,4,2,298746,
pipe,4194304,4,3,240950,
pipe,4194304,4,4,267808,
pipe,4194304,4,5,289045,
pipe,4194304,4,6,226840,
pipe,4194304,4,7,194874,
pipe,4194304,4,8,217182,
pipe,4194304,4,9,157835,
pipe,4194304,4,10,253613,
pipe,4194304,16,1,40701,
pipe,4194304,16,2,43592,
pipe,4194304,16,3,46290,
pipe,4194304,16,4,44265,
pipe,4194304,16,5,40640,
pipe,4194304,16,6,49760,
pipe,4194304,16,7,46924,
pipe,4194304,16,8,69831,
pipe,4194304,16,9,42848,
pipe,4194304,16,10,46667,
pipe,4194304,64,1,11867,
pipe,4194304,64,2,13310,
pipe,4194304,64,3,12372,
pipe,4194304,64,4,11910,
pipe,4194304,64,5,14301,
pipe,4194304,64,6,11529,
pipe,4194304,64,7,11622,
pipe,4194304,64,8,12739,
pipe,4194304,64,9,16705,
pipe,4194304,64,10,13499,
pipe,4194304,256,1,5222,
pipe,4194304,256,2,4521,
pipe,4194304,256,3,3761,
pipe,4194304,256,4,4755,
pipe,4194304,256,5,4830,
pipe,4194304,256,6,4561,
pipe,4194304,256,7,4764,
pipe,4194304,256,8,4499,
pipe,4194304,256,9,4249,
pipe,4194304,256,10,4081,
pipe,4194304,1024,1,3088,
pipe,4194304,1024,2,3215,
pipe,4194304,1024,3,3386,
pipe,4194304,1024,4,3238,
pipe,4194304,1024,5,3115,
pipe,4194304,1024,6,3226,
pipe,4194304,1024,7,3129,
pipe,4194304,1024,8,3186,
pipe,4194304,1024,9,3210,
pipe,4194304,1024,10,3199,
pipe,4194304,4096,1,1886,
pipe,4194304,4096,2,1854,
pipe,4194304,4096,3,1792,
pipe,4194304,4096,4,1845,
pipe,4194304,4096,5,1776,
pipe,4194304,4096,6,2033,
pipe,4194304,4096,7,1834,
